artists,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key,mode,count,genres
Tygers Of Pan Tang,0.0137,0.542,124960.0,0.925,0.0,0.49,-5.357,0.0871,143.156,0.419,35.0,9,1,2,"['hard rock', 'metal', 'nwobhm']"
Tyla Yaweh,0.050871200000000005,0.7004,177495.0,0.5782,4.1351999999999986e-05,0.1145,-6.5520000000000005,0.10908000000000002,129.87759999999997,0.376,73.0,4,0,5,"['cali rap', 'melodic rap', 'pop rap', 'rap', 'trap']"
Tyler Braden,0.00783,0.40299999999999997,196592.0,0.617,0.0,0.14800000000000002,-7.02,0.0337,150.064,0.204,57.0,0,0,2,"['contemporary country', 'country pop']"
Tyler Brook,0.8465,0.6795,113100.0,0.434,0.00023125,0.1955,-16.7905,0.30200000000000005,115.1795,0.7545000000000001,23.0,3,1,2,[]
Tyler Cassidy,0.91,0.722,222610.0,0.405,2.0300000000000002e-05,0.177,-7.242000000000001,0.0632,131.381,0.726,59.0,2,1,2,[]
Tyler Childers,0.7085970149253732,0.4988059701492536,211461.88059701488,0.3862388059701494,0.02336419402985075,0.2837552238805971,-10.651507462686565,0.041283582089552254,124.25216417910453,0.5535970149253732,56.95522388059702,7,1,67,"['kentucky indie', 'outlaw country']"
Tyler Farr,0.10934444444444442,0.5101111111111111,193120.0,0.7773333333333334,8.200000000000001e-06,0.1368888888888889,-4.450555555555557,0.03771111111111111,134.84077777777782,0.551888888888889,57.66666666666666,7,1,9,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock', 'redneck']"
Tyler James Williams,0.049170909090909085,0.5886363636363636,191256.81818181818,0.8635454545454544,1.7236363636363636e-06,0.3152363636363637,-5.451636363636363,0.15442727272727275,123.54690909090912,0.5471818181818182,46.18181818181818,7,1,11,[]
Tyler Rich,0.06820000000000001,0.47,194071.5,0.7545,0.0,0.11900000000000001,-5.244,0.05515,171.84899999999996,0.5995,65.5,9,1,4,"['contemporary country', 'country pop']"
Tyler Wood,0.136,0.5379999999999999,197548.0,0.733,0.0,0.289,-5.641,0.0296,165.102,0.7559999999999999,56.0,4,1,2,"['country pop', 'redneck']"
"Tyler, The Creator",0.1945549589041096,0.5539794520547945,235090.2123287671,0.6409383561643837,0.021244957054794532,0.31328972602739724,-8.171061643835616,0.2687945205479452,108.96408904109586,0.4655931506849316,59.24657534246575,1,1,146,"['hip hop', 'rap']"
Tynisha Keli,0.21,0.38,293013.0,0.6920000000000001,0.0,0.34299999999999997,-4.24,0.0582,133.942,0.693,49.0,1,0,2,"['deep pop r&b', 'hip pop', 'urban contemporary']"
Type O Negative,0.10006458333333333,0.3778750000000002,407879.20833333326,0.7635833333333331,0.3860254166666666,0.19453749999999995,-7.978375,0.05905416666666665,115.0212916666666,0.2959125,41.958333333333336,11,1,48,"['alternative metal', 'gothic metal', 'hard rock', 'industrial metal', 'industrial rock', 'metal', 'nu metal', 'rock']"
Typical Cats,0.198,0.76,233053.0,0.635,0.0,0.0975,-9.58,0.3670000000000001,90.992,0.684,39.0,3,1,2,"['abstract hip hop', 'jazz rap', 'underground rap']"
Tyrese,0.14614285714285713,0.6672380952380951,272003.04761904763,0.503047619047619,0.00045267428571428586,0.1342380952380952,-7.5180476190476195,0.09861428571428572,103.37880952380951,0.4829523809523809,50.19047619047619,10,0,21,"['dance pop', 'deep pop r&b', 'hip hop', 'hip pop', 'neo soul', 'new jack swing', 'pop rap', 'quiet storm', 'r&b', 'southern hip hop', 'urban contemporary']"
Tyrone Davis,0.3111777777777778,0.6651111111111112,260011.83333333328,0.460111111111111,0.014730719444444446,0.13268333333333332,-11.398888888888884,0.04622222222222224,112.86944444444448,0.6418333333333333,29.555555555555557,7,1,36,"['chicago soul', 'classic soul', 'funk', 'motown', 'quiet storm', 'soul', 'southern soul']"
Tyrone Wells,0.701,0.6074999999999999,234100.5,0.4105,4.7e-06,0.0928,-8.777000000000001,0.029650000000000006,81.9885,0.4735,55.0,2,1,4,"['acoustic pop', 'indiecoustica', 'neo mellow', 'pop rock', 'viral pop']"
Tyson Jennette,0.431,0.76,264573.0,0.605,0.0,0.141,-8.782,0.3720000000000001,105.69,0.452,49.0,6,1,1,[]
Téléphone,0.19800000000000004,0.5063333333333334,218382.33333333328,0.7563333333333334,0.01743853333333334,0.11253333333333332,-6.424666666666668,0.0387,150.74,0.4186666666666666,54.33333333333334,9,1,6,[]
Télépopmusik,0.385,0.684,282240.0,0.684,0.29,0.106,-13.337,0.0418,113.988,0.616,61.0,1,1,1,"['downtempo', 'electronica', 'nu jazz', 'trip hop']"
Tõnu Kaljuste,0.8370000000000001,0.172,346733.0,0.006520000000000001,0.0676,0.0628,-26.678,0.0404,88.208,0.0374,50.0,5,0,1,['classical performance']
Tölzer Knabenchor,0.982,0.519,170733.0,0.245,0.597,0.0437,-15.196,0.0454,70.483,0.21100000000000002,17.0,0,1,2,"[""children's choir"", 'german choir']"
Týr,3.53e-05,0.5479999999999999,221507.0,0.9179999999999999,0.0286,0.0797,-5.73,0.0545,107.977,0.28,54.0,4,0,2,"['dance pop', 'deep pop r&b', 'hip hop', 'hip pop', 'neo soul', 'new jack swing', 'pop rap', 'quiet storm', 'r&b', 'southern hip hop', 'urban contemporary']"
Tέτος Δημητριάδης,0.982,0.389,263013.0,0.47200000000000003,0.000421,0.359,-11.812000000000001,0.142,173.81900000000005,0.8170000000000001,0.0,7,0,2,[]
U Ba Than,0.955,0.445,174493.0,0.0568,0.414,0.068,-27.871,0.0635,102.08200000000001,0.725,1.0,1,0,2,['burmese traditional']
U Sein Maung,0.753,0.46,181853.0,0.0989,0.6990000000000001,0.0492,-31.391,0.0584,117.196,0.8140000000000001,2.0,2,1,2,['burmese traditional']
U-God,0.05134400000000002,0.8146000000000001,231610.6,0.5940000000000001,0.0022080560000000003,0.25978,-7.741600000000001,0.2642399999999999,98.0992,0.5728,43.4,11,1,10,"['meme rap', 'trap', 'underground hip hop', 'vapor trap']"
U-Roy,0.12815,0.749125,210027.125,0.439625,0.0124542675,0.0953375,-10.575500000000002,0.1126875,92.34050000000002,0.705125,39.0,0,1,8,"['funk', 'jazz funk', 'soul', 'soul jazz']"
U.Giordano,0.993,0.35100000000000003,269267.0,0.254,1.84e-05,0.102,-14.225,0.0446,87.249,0.12,0.0,10,1,2,[]
U.K.,0.218,0.519,334040.0,0.604,5.660000000000003e-05,0.222,-11.011,0.0581,153.644,0.768,36.0,4,0,2,"['oi', 'punk', 'uk82']"
U.K. Subs,0.0273,0.6779999999999999,117360.0,0.8759999999999999,2e-06,0.0741,-6.017,0.0322,119.166,0.96,29.0,2,1,2,"['oi', 'punk', 'uk82']"
U.P.O.,0.0501,0.40399999999999997,254600.0,0.79,0.000101,0.134,-2.5,0.0297,139.547,0.345,39.0,0,1,2,[]
U.S. 69,0.0253,0.607,150360.0,0.606,0.003,0.111,-11.495999999999999,0.0516,93.08,0.96,30.0,5,0,2,[]
U.S. Bombs,0.00172,0.562,135627.0,0.927,0.00312,0.242,-4.391,0.0492,132.072,0.922,43.0,9,1,2,"['oi', 'punk', ""punk 'n' roll"", 'ska punk', 'skate punk']"
U.S.A. For Africa,0.18899999999999997,0.528,427333.0,0.447,0.0,0.0745,-15.255,0.0435,72.58,0.292,69.0,4,1,2,['musical advocacy']
U.S.D.A.,0.0173,0.602,235400.0,0.514,0.000139,0.353,-6.629,0.298,115.223,0.0706,50.0,8,1,2,"['atl hip hop', 'dirty south rap', 'gangster rap', 'rap', 'southern hip hop', 'trap']"
U2,0.12351188514412433,0.4444035476718405,265289.74501108646,0.6801543237250549,0.12839653596452308,0.3040986696230601,-9.944753880266079,0.045547893569844775,126.84815964523274,0.43948536585365866,40.35698447893571,8,1,451,"['irish rock', 'permanent wave', 'rock']"
U96,0.0142,0.639,314000.0,0.883,0.0791,0.251,-7.693,0.0655,122.723,0.33,54.0,10,0,2,"['bubble trance', 'bubblegum dance', 'eurodance', 'europop', 'german techno', 'hamburg electronic', 'hip house', 'rave']"
UB40,0.08273483146067419,0.7776067415730337,244178.16853932585,0.491887640449438,0.08350643146067413,0.10626966292134833,-12.796460674157304,0.06294943820224715,115.87121348314604,0.8664382022471916,45.68539325842696,2,1,89,"['reggae fusion', 'uk reggae']"
UFO,0.049249344749999986,0.3965749999999999,276421.0,0.7605000000000002,0.06706386499999999,0.3748350000000001,-7.045775000000001,0.06318,131.384875,0.4331174999999999,32.4,9,1,80,"['album rock', 'blues rock', 'classic rock', 'glam metal', 'hard rock', 'metal', 'rock']"
UGK,0.07959937142857147,0.822157142857143,285724.4142857143,0.6301000000000004,0.009144854857142854,0.15920142857142852,-7.676300000000002,0.2183457142857142,119.1969,0.6892914285714282,40.642857142857146,11,1,70,"['dirty south rap', 'gangster rap', 'hip hop', 'houston rap', 'rap', 'southern hip hop', 'trap']"
UMI,0.42275,0.7175,187957.5,0.34400000000000003,0.000343725,0.222075,-9.96375,0.06365,128.19850000000002,0.24375,66.25,5,1,8,"['alternative r&b', 'bedroom soul', 'indie r&b', 'pop']"
UNKLE,0.0769,0.37,454586.5,0.5894999999999999,0.0331,0.1185,-8.445,0.0437,102.0025,0.14700000000000002,53.0,9,1,2,"['alternative dance', 'big beat', 'electronica', 'trip hop']"
UPSAHL,0.35,0.883,155867.0,0.415,0.0,0.063,-8.571,0.174,76.984,0.318,69.0,6,0,2,[]
USSR State Symphony Orchestra,0.9745,0.5009999999999999,85189.75,0.1604,0.8270000000000001,0.12730000000000002,-20.24425,0.134725,134.20925000000003,0.3200000000000001,0.0,7,1,8,['orchestra']
UVERworld,0.0366,0.597,229793.5,0.8570000000000001,0.0,0.1855,-4.5455000000000005,0.1102,105.996,0.6075,59.5,1,0,4,"['j-pop', 'j-poprock', 'j-rock', 'otacore']"
Udi Hrant,0.97,0.47100000000000003,174602.0,0.473,0.802,0.82,-13.379000000000001,0.0872,87.787,0.9470000000000001,0.0,2,1,2,"['arab folk', 'oud']"
Udit Narayan,0.5840448275862068,0.568551724137931,348370.4482758621,0.6356896551724136,0.0009423106896551725,0.18541379310344824,-9.693310344827584,0.08160344827586208,121.67913793103443,0.6732620689655172,26.310344827586214,10,1,29,"['chutney', 'desi pop', 'filmi', 'indian folk', 'modern bollywood', 'sufi']"
Udo Jürgens,0.743,0.406,244693.0,0.408,0.0,0.261,-13.873,0.0387,148.08100000000005,0.58,54.0,3,1,2,"['classic schlager', 'german pop', 'liedermacher', 'schlager']"
Ugly Casanova,0.5870000000000001,0.653,257326.5,0.518,0.00084,0.3465,-8.734499999999999,0.047400000000000005,122.18550000000002,0.5895,39.5,7,1,4,"['indie rock', 'stomp and holler', 'washington indie']"
Ugly Duck,0.218,0.745,204327.0,0.669,0.0,0.10400000000000001,-5.362,0.242,94.089,0.6809999999999999,59.0,9,0,2,['k-rap']
Ugly God,0.34100800000000003,0.8591999999999999,139008.0,0.4236000000000001,0.002345,0.10824,-10.8552,0.2906,114.9218,0.26420000000000005,59.4,11,0,10,"['meme rap', 'trap', 'underground hip hop', 'vapor trap']"
Ugly Kid Joe,0.038104999999999986,0.50625,260663.25,0.73325,0.00014919500000000002,0.092525,-8.78375,0.05817499999999999,114.58175,0.58275,52.5,1,1,8,"['funk metal', 'funk rock', 'glam metal', 'hard rock', 'post-grunge', 'rock']"
Ugo Savarese,0.9686666666666666,0.2436666666666667,166142.33333333337,0.21366666666666667,0.0004390333333333333,0.117,-13.937666666666667,0.11106666666666666,88.07333333333332,0.07733333333333332,1.0,1,1,3,['italian baritone']
Ugo Tansini,0.9728571428571428,0.3850476190476191,207301.09523809524,0.1614095238095238,0.1011688761904762,0.1442761904761905,-16.33942857142857,0.05959047619047619,95.14380952380957,0.17889999999999998,0.0,10,1,21,[]
Uhde,0.97236,0.21848000000000006,321157.32,0.22170399999999998,0.14764761600000004,0.37728,-18.56756,0.047364,89.25408000000002,0.10106800000000002,0.0,5,1,25,['classical bass']
Uhuru-Yenzu,0.3505,0.765,463437.0,0.873,0.2154,0.0628,-7.3595000000000015,0.06285,104.747,0.782,40.5,7,1,4,[]
Ukraine National Radio Symphony Orchestra,0.922,0.292,642573.0,0.24600000000000002,0.525,0.107,-14.96,0.0385,109.766,0.0859,48.0,2,1,1,['radio symphony']
Ulf Schirmer,0.986,0.379,295973.0,0.251,0.0122,0.094,-15.488,0.0991,73.316,0.335,43.0,0,1,2,[]
Uli,0.4896666666666667,0.5881666666666666,114746.5,0.41533166666666665,0.8149999999999998,0.15491666666666665,-16.086833333333335,0.24978333333333336,92.42,0.2633333333333333,1.6666666666666667,10,1,12,"['corridos tumbados', 'regional mexican pop']"
Ulices Chaidez,0.7800000000000001,0.6835,216074.5,0.4505,1.1685e-05,0.11435,-6.86,0.03395,140.528,0.6587500000000001,63.5,7,1,8,"['corridos tumbados', 'regional mexican pop']"
Ulla Sallert,0.9,0.363,191653.0,0.38299999999999995,0.000408,0.151,-8.148,0.0327,122.20700000000001,0.377,0.0,0,1,2,[]
Ulster Orchestra,0.977,0.063,541800.0,0.0233,0.9209999999999999,0.18,-27.781999999999996,0.042,68.444,0.0334,40.0,6,0,1,['orchestra']
Ultimate Spinach,0.4406838461538462,0.4349230769230769,326543.6153846154,0.4896923076923077,0.2563742438461538,0.2342615384615385,-8.937384615384618,0.03928461538461539,114.76653846153843,0.4031538461538461,28.76923076923077,9,0,26,"['classic garage rock', 'folk rock', 'freakbeat', 'neo-psychedelic', 'psychedelic rock']"
Ultra Naté,0.010736,0.727,276015.8,0.904,0.0005484,0.08592000000000001,-6.6274,0.0432,125.38500000000002,0.6226,57.2,5,1,5,"['chicago house', 'deep house', 'disco house', 'diva house', 'hip house', 'tribal house', 'vocal house']"
Ultra Vivid Scene,0.0104,0.436,249853.0,0.887,0.902,0.0457,-8.038,0.0367,155.35,0.48200000000000004,31.0,4,1,2,"['c86', 'dream pop']"
Ultramagnetic MC's,0.046656666666666666,0.921,257520.0,0.9533333333333333,5.66e-06,0.1242,-3.0196666666666663,0.2516666666666667,104.42533333333334,0.6373333333333333,36.0,7,0,6,"['alternative hip hop', 'bronx hip hop', 'east coast hip hop', 'electro', 'hardcore hip hop', 'hip hop', 'old school hip hop', 'turntablism']"
Ultravox,0.11613299999999999,0.5716000000000001,273092.0,0.7213,0.139998837,0.16414,-9.2884,0.04645,117.64410000000002,0.5954999999999999,47.5,9,1,20,"['art rock', 'dance rock', 'new romantic', 'new wave', 'new wave pop', 'synthpop', 'zolo']"
Uma Chakraborty,0.965,0.396,186967.0,0.3385,0.4245145500000001,0.183,-7.3605,0.031150000000000008,87.54799999999999,0.3715,0.0,6,1,4,[]
Uma Devi,0.9775,0.5701250000000002,194729.7,0.2675,0.293382446,0.151515,-12.631775,0.16207249999999995,116.2066,0.7473499999999998,0.65,1,1,40,[]
Uma Shankar,0.992,0.708,168373.0,0.228,0.777,0.109,-13.161,0.0977,143.192,0.726,0.0,8,1,2,[]
Umakant,0.991,0.742,169806.0,0.212,0.008329999999999999,0.14400000000000002,-9.38,0.265,68.691,0.755,0.0,5,0,2,"['dhrupad', 'hindustani vocal', 'indian classical']"
Umashashi,0.9935,0.669,191892.0,0.12815,0.8245,0.17300000000000001,-13.18,0.364,69.83000000000001,0.4320000000000001,0.0,6,1,2,[]
Umberto Giordano,0.9540454545454548,0.3246363636363637,285955.5909090909,0.18325454545454545,0.13107371636363638,0.31930000000000003,-16.828818181818182,0.09736818181818184,105.83363636363634,0.13861818181818178,2.363636363636364,5,1,22,"['italian opera', 'post-romantic era']"
Umberto Tozzi,0.612,0.28300000000000003,242160.0,0.52,0.0,0.11,-5.7120000000000015,0.0328,185.47799999999998,0.7020000000000001,56.0,9,1,2,"['classic italian pop', 'italian pop']"
Umberto Urbano,0.9890833333333334,0.332,226416.5,0.25799999999999995,0.38147083333333337,0.3440833333333333,-12.695416666666668,0.07218333333333334,89.3975,0.18936666666666668,0.08333333333333333,11,1,12,[]
Umeno Tajima accompanied by Eikichi Kazari,0.9905,0.5169999999999999,114593.5,0.2855,0.4674999999999999,0.1078,-10.19,0.0391,84.66199999999998,0.508,0.0,10,0,4,['ryukyu ongaku']
Umm Kulthum,0.9485185185185178,0.3626419753086419,859717.024691358,0.30538641975308645,0.3371974722222222,0.4427185185185185,-13.44009876543209,0.0843333333333334,94.81346913580246,0.412032098765432,3.111111111111111,5,1,162,"['arab folk', 'belly dance', 'classic arab pop']"
Umphrey's McGee,0.252,0.6675,246300.0,0.629,0.0001325,0.0928,-7.212499999999999,0.0347,139.086,0.5195,48.0,3,1,4,"['jam band', 'progressive bluegrass']"
Uncle Acid & The Deadbeats,0.0642,0.391,301840.0,0.86,0.9390000000000001,0.0792,-5.54,0.0461,120.10799999999999,0.141,45.0,1,1,2,"['doom metal', 'neo-psychedelic', 'psychedelic doom', 'retro metal', 'space rock', 'stoner metal', 'stoner rock', 'uk doom metal', 'uk stoner rock']"
Uncle Bunt Stephens,0.973,0.467,178364.0,0.425,0.828,0.43,-10.594000000000001,0.0517,125.385,0.764,9.0,2,1,2,['vintage country folk']
Uncle Charlie Wilson,0.2725,0.8999999999999999,298727.0,0.7175,0.0,0.08445,-5.602,0.1335,101.016,0.9620000000000001,63.0,11,0,4,[]
Uncle Kracker,0.12471904761904765,0.7221428571428573,258165.09523809524,0.7556666666666666,1.0914285714285714e-06,0.2571809523809523,-5.051285714285715,0.043371428571428575,127.80138095238097,0.7618095238095238,54.85714285714285,9,1,21,"['country', 'country road', 'neo mellow', 'pop rock', 'post-grunge']"
Uncle Lucius,0.3765000000000001,0.6535,209426.5,0.5185,0.00035250000000000017,0.0926,-7.6389999999999985,0.03065,118.6825,0.336,56.5,1,1,4,"['roots rock', 'texas country']"
Uncle Pete,0.00635,0.674,406427.0,0.645,0.000118,0.266,-7.5,0.252,159.928,0.47100000000000003,38.0,0,1,2,[]
Uncle Sam,0.38,0.607,345133.0,0.4970000000000001,0.0,0.0681,-7.017,0.0374,125.95100000000001,0.40700000000000003,48.0,11,1,2,['dubstep']
Uncle Tupelo,0.2609583333333333,0.4721333333333335,208532.53333333333,0.5,0.09676483400000001,0.1678,-11.284999999999995,0.03606,125.03326666666666,0.4395533333333333,34.4,2,1,30,"['alternative country', 'alternative rock', 'country rock', 'folk', 'folk rock', 'heartland rock', 'indie folk', 'new americana', 'roots rock', 'stomp and holler', 'traditional folk']"
Unclenathannn,0.765,0.8240000000000001,99838.0,0.0312,7.55e-05,0.0845,-15.873,0.0921,72.727,0.314,62.0,7,1,1,['lo-fi beats']
Under Side 821,0.0506,0.6859999999999999,308140.0,0.733,0.0,0.368,-5.6320000000000014,0.11900000000000001,139.825,0.268,54.0,7,1,2,"['latin hip hop', 'mexican hip hop']"
Underoath,0.005405623076923077,0.3692307692307692,241134.61538461532,0.9343076923076924,0.0008616030769230768,0.3645384615384616,-3.973230769230769,0.14564615384615387,151.03807692307694,0.2349076923076924,45.153846153846146,2,0,26,"['christian metal', 'melodic metalcore', 'metalcore', 'post-hardcore', 'screamo', 'tampa indie']"
Underworld,0.045714000000000005,0.6050000000000001,403055.4,0.8150000000000001,0.5650000000000001,0.2373,-10.293200000000002,0.03936,138.3444,0.4386,53.2,10,1,10,"['alternative dance', 'big beat', 'electronica']"
Undine Von Medvey,0.7659999999999999,0.662,171333.5,0.4745,0.0,0.07635,-7.883999999999999,0.05605,104.2935,0.7145,0.0,7,1,4,[]
Unearth,1.3699999999999998e-05,0.21899999999999997,217133.0,0.9209999999999999,0.0515,0.12300000000000001,-5.662999999999999,0.0787,166.30700000000004,0.535,45.0,7,1,2,"['boston metal', 'deathcore', 'melodic metalcore', 'metalcore', 'nu metal']"
Unholy Modal Rounders,0.521,0.731,246000.0,0.466,0.00135,0.081,-13.049000000000001,0.0375,127.568,0.7290000000000001,25.0,2,1,1,[]
Unicos De Mexico,0.308,0.41,246933.0,0.446,0.0,0.6829999999999999,-10.29,0.0327,110.839,0.457,34.0,5,1,2,[]
Unidentified accordion player,0.996,0.609,83387.0,0.273,0.9490000000000001,0.3,-15.427999999999999,0.153,156.873,0.963,12.0,4,1,2,[]
United Pursuit,0.352365,0.4742500000000001,333030.0,0.379,2.2924999999999995e-05,0.1795,-9.49075,0.031075000000000005,104.5475,0.2755,55.75,9,1,8,"['anthem worship', 'ccm', 'deep ccm', 'indiecoustica', 'world worship', 'worship']"
University of Delaware Jazz Ensemble I,0.369,0.47,274321.0,0.755,0.0305,0.322,-8.363999999999999,0.0538,100.11200000000001,0.591,0.0,5,1,2,[]
University of North Texas Symphony Orchestra,0.9716666666666658,0.26605625000000005,200316.66666666663,0.23234583333333325,0.8677291666666663,0.15438333333333332,-17.17347916666667,0.03611041666666668,100.72300000000007,0.2381979166666665,2.3125,5,1,96,[]
Unk,0.0587,0.769,174311.33333333337,0.7596666666666666,0.0,0.25566666666666665,-4.346333333333334,0.08496666666666665,132.85833333333338,0.5756666666666667,47.66666666666666,1,0,6,"['chillwave', 'indie pop', 'indie rock', 'indie soul', 'indietronica', 'kiwi rock', 'neo-psychedelic', 'new rave', 'portland hip hop', 'psychedelic pop']"
Unknown,0.7774000000000001,0.341,203760.2,0.1898,0.17301356,0.4152,-15.338399999999998,0.18924000000000002,143.43200000000004,0.3284,17.4,5,1,5,"['chillwave', 'indie pop', 'indie rock', 'indie soul', 'indietronica', 'kiwi rock', 'neo-psychedelic', 'new rave', 'portland hip hop', 'psychedelic pop']"
